,movieID,title,platform,budget,box_office
12049,Movie12049,Dangerous Lies,netflix,,
12050,Movie12050,Rich in Love,netflix,,
12051,Movie12051,A Secret Love,netflix,,
12052,Movie12052,Ekşi Elmalar,netflix,,
12053,Movie12053,Love Is War,netflix,,
12054,Movie12054,Murder to Mercy: The Cyntoia Brown Story,netflix,,
12055,Movie12055,R.K.Nagar,netflix,,
12056,Movie12056,Beynelmilel,netflix,,
12057,Movie12057,Bir Baba Hindu,netflix,,
12058,Movie12058,Boushkash,netflix,,
12059,Movie12059,Cinar Agaci,netflix,,
12060,Movie12060,Görümce,netflix,,
12061,Movie12061,İstanbul Kırmızısı,netflix,,
12062,Movie12062,Küçük Esnaf,netflix,,
12063,Movie12063,Lembi 8 Giga,netflix,,
12064,Movie12064,Neseli Hayat,netflix,,
12065,Movie12065,Organize Isler,netflix,,
12066,Movie12066,The Reliant,netflix,,
12067,Movie12067,We'll Be Right Back After The Break,netflix,,
12068,Movie12068,5Gang,netflix,,
12069,Movie12069,Love Aaj Kal,netflix,,
12070,Movie12070,The Lift Boy,netflix,,
12071,Movie12071,Bheeshma,netflix,,
12072,Movie12072,Bittersweet,netflix,,
12073,Movie12073,No Direction Home: Bob Dylan,netflix,,
12074,Movie12074,She Made Me a Criminal,netflix,,
12075,Movie12075,The Artist,netflix,,
12076,Movie12076,The Dealer,netflix,,
12077,Movie12077,The International Player,netflix,,
12078,Movie12078,The Promise,netflix,,
12079,Movie12079,الف مبروك,netflix,,
12080,Movie12080,Kolaiyuthir Kaalam,netflix,,
12081,Movie12081,"Yours Sincerely, Kanan Gill",netflix,,
12082,Movie12082,My Stupid Boss,netflix,,$10.02 million
12083,Movie12083,My Stupid Boss 2,netflix,,
12084,Movie12084,This Earth of Mankind,netflix,,
12085,Movie12085,Time to Hunt,netflix,,
12086,Movie12086,Circus of Books,netflix,,
12087,Movie12087,The Plagues of Breslau,netflix,,
12088,Movie12088,The Set Up,netflix,,
12089,Movie12089,The Silence of the Marsh,netflix,,
12090,Movie12090,The Willoughbys,netflix,,
12091,Movie12091,Varane Avashyamund,netflix,,
12092,Movie12092,Babamın Ceketi,netflix,,
12093,Movie12093,Earth and Blood,netflix,,
12094,Movie12094,Rising High,netflix,,
12095,Movie12095,Sergio,netflix,,
12096,Movie12096,The Legacy of the Bones,netflix,,
12097,Movie12097,Alelí,netflix,,
12098,Movie12098,"Hail, Caesar!",netflix,$22 million,$63.6 million
12099,Movie12099,Jem and the Holograms,netflix,,
12100,Movie12100,Maurício Meirelles: Generating Chaos,netflix,,
12101,Movie12101,Puerto Ricans in Paris,netflix,,"$102,890"
12102,Movie12102,Stunt School,netflix,,
12103,Movie12103,For the Broken Hearted,netflix,,
12104,Movie12104,Mischief,netflix,,
12105,Movie12105,World Famous Lover,netflix,,
12106,Movie12106,Chris D'Elia: No Pain,netflix,,
12107,Movie12107,New Money,netflix,,
12108,Movie12108,Moms at War,netflix,,
12109,Movie12109,Surviving R. Kelly: The Impact,netflix,,
12110,Movie12110,Code 8,netflix,,
12111,Movie12111,LA Originals,netflix,,
12112,Movie12112,Love Wedding Repeat,netflix,,
12113,Movie12113,School Life,netflix,,
12114,Movie12114,The Main Event,netflix,,
12115,Movie12115,Tigertail,netflix,,
12116,Movie12116,Born Beautiful,netflix,,
12117,Movie12117,The Last Airbender,netflix,,
12118,Movie12118,Tiffany Haddish: She Ready! From the Hood To Hollywood!,netflix,,
12119,Movie12119,Mine 9,netflix,,
12120,Movie12120,The Florida Project,netflix,$2 million,$11.3 million
12121,Movie12121,Dark Light,netflix,,
12122,Movie12122,The Killing of a Sacred Deer,netflix,,$7 million
12123,Movie12123,Angel Has Fallen,netflix,$40 million,$146.7 million
12124,Movie12124,Coffee & Kareem,netflix,,
12125,Movie12125,Money Heist: The Phenomenon,netflix,,
12126,Movie12126,The Death of Stalin,netflix,$13 million,$24.6&#160;million
12127,Movie12127,Sol Levante,netflix,,
12128,Movie12128,Violet Evergarden: Eternity and the Auto Memory Doll,netflix,,
12129,Movie12129,Agneepath,netflix,,
12130,Movie12130,Brothers,netflix,,
12131,Movie12131,Chhota Bheem and the Curse of Damyaan,netflix,,
12132,Movie12132,David Batra: Elefanten i rummet,netflix,,
12133,Movie12133,Dostana,netflix,,
12134,Movie12134,Duniya,netflix,,
12135,Movie12135,Duplicate,netflix,,
12136,Movie12136,Friendship,netflix,,
12137,Movie12137,Gori Tere Pyaar Mein,netflix,,
12138,Movie12138,Gumrah,netflix,,
12139,Movie12139,Hasee Toh Phasee,netflix,,
12140,Movie12140,Humpty Sharma Ki Dulhania,netflix,,
12141,Movie12141,Kaal,netflix,,
12142,Movie12142,Kabhi Alvida Naa Kehna,netflix,,
12143,Movie12143,Kabhi Khushi Kabhie Gham,netflix,,
12144,Movie12144,Kal Ho Naa Ho,netflix,,
12145,Movie12145,Kapoor & Sons,netflix,,
12146,Movie12146,Kuch Kuch Hota Hai,netflix,,
12147,Movie12147,Magnificent,netflix,,
12148,Movie12148,Mighty Raju Rio Calling,netflix,,
12149,Movie12149,Muqaddar ka Faisla,netflix,,
12150,Movie12150,SETHUM AAYIRAM PON,netflix,,
12151,Movie12151,The Little Vampire,netflix,,
12152,Movie12152,The Runaways,netflix,,
12153,Movie12153,Ungli,netflix,,
12154,Movie12154,Wildling,netflix,,
12155,Movie12155,A truthful Mother,netflix,,
12156,Movie12156,Dave Chappelle: The Kennedy Center Mark Twain Prize for American Humor,netflix,,
12157,Movie12157,Greater,netflix,,
12158,Movie12158,Indian Horse,netflix,,
12159,Movie12159,Paharganj,netflix,,
12160,Movie12160,Pretty Little Stalker,netflix,,
12161,Movie12161,Through My Father's Eyes: The Ronda Rousey Story,netflix,,
12162,Movie12162,Kannum Kannum Kollaiyadithaal,netflix,,
12163,Movie12163,Rogue Warfare,netflix,,
12164,Movie12164,Dragons: Rescue Riders: Hunt for the Golden Dragon,netflix,,
12165,Movie12165,Maska,netflix,,
12166,Movie12166,The Decline,netflix,,
12167,Movie12167,There's Something in the Water,netflix,,
12168,Movie12168,True: Wuzzle Wegg Day,netflix,,
12169,Movie12169,Uncorked,netflix,,
12170,Movie12170,Willy and the Guardians of the Lake: Tales from the Lakeside Winter Adventure,netflix,,
12171,Movie12171,Happy Old Year,netflix,,
12172,Movie12172,Making Unorthodox,netflix,,
12173,Movie12173,Bethany Hamilton: Unstoppable,netflix,,
12174,Movie12174,Crip Camp: A Disability Revolution,netflix,,
12175,Movie12175,Curtiz,netflix,,
12176,Movie12176,The Occupant,netflix,,
12177,Movie12177,Tom Segura: Ball Hog,netflix,,
12178,Movie12178,A Life of Speed: The Juan Manuel Fangio Story,netflix,,
12179,Movie12179,El silencio es bienvenido,netflix,,
12180,Movie12180,Ultras,netflix,,
12181,Movie12181,3022,netflix,,
12182,Movie12182,Altered Carbon: Resleeved,netflix,,
12183,Movie12183,Masameer - The Movie,netflix,,
12184,Movie12184,AllI Wish,netflix,,
12185,Movie12185,Lu Over the Wall,netflix,,
12186,Movie12186,XV: Beyond the Tryline,netflix,,
12187,Movie12187,Bert Kreischer: Hey Big Boy,netflix,,
12188,Movie12188,Search Party,netflix,,
12189,Movie12189,Bypass Road,netflix,,
12190,Movie12190,Digs & Discoveries: All Track's Lead to Rome,netflix,,
12191,Movie12191,Digs & Discoveries: Mines of Mystery,netflix,,
12192,Movie12192,Steam Team to the Rescue,netflix,,
12193,Movie12193,Jai Mummy Di,netflix,,
12194,Movie12194,Baby Mamas,netflix,,
12195,Movie12195,Go Karts,netflix,,
12196,Movie12196,Justine,netflix,,
12197,Movie12197,Lost Girls,netflix,,
12198,Movie12198,Miracle in Cell No. 7,netflix,,
12199,Movie12199,Carmen Sandiego: To Steal or Not to Steal,netflix,,
12200,Movie12200,Marc Maron: End Times Fun,netflix,,
12201,Movie12201,Sitara: Let Girls Dream,netflix,,
12202,Movie12202,Alakada Reloaded,netflix,,
12203,Movie12203,All About Love,netflix,,
12204,Movie12204,Guilty,netflix,,
12205,Movie12205,I am Jonas,netflix,,
12206,Movie12206,Miles Davis: Birth of the Cool,netflix,,
12207,Movie12207,Spenser Confidential,netflix,,
12208,Movie12208,Twin Murders: the Silence of the White City,netflix,,
12209,Movie12209,93 Days,netflix,,
12210,Movie12210,Angu Vaikuntapurathu (Malayalam),netflix,,
12211,Movie12211,Tootsies & The Fake,netflix,,
12212,Movie12212,Aurora,netflix,,
12213,Movie12213,Lil Peep: Everybody’s Everything,netflix,,
12214,Movie12214,The Death of Mr. Lazarescu,netflix,,"$216,900"
12215,Movie12215,Freaks,netflix,,
12216,Movie12216,Luccas Neto in: The End of Christmas,netflix,,
12217,Movie12217,Taylor Tomlinson: Quarter-Life Crisis,netflix,,
12218,Movie12218,The Last Bomb of the Second World War,netflix,,
12219,Movie12219,Uncovered,netflix,,
12220,Movie12220,W.E.,netflix,,$2 million
12221,Movie12221,Fat Ballerina - David A. Arnold,netflix,,
12222,Movie12222,Bhangra Paa Le,netflix,,
12223,Movie12223,Calico Critters: Everyone's Big Dream Flying in the Sky,netflix,,
12224,Movie12224,Frank & Lola,netflix,,
12225,Movie12225,Hugo,netflix,,
12226,Movie12226,Ordinary World,netflix,,
12227,Movie12227,"Pop, Lock 'n Roll",netflix,,
12228,Movie12228,There Will Be Blood,netflix,$25 million,$76.2 million
12229,Movie12229,Velvet Colección: Grand Finale,netflix,,
12230,Movie12230,Voulez-vous rire avec moi ce soir?,netflix,,
12231,Movie12231,ZZ TOP: THAT LITTLE OL' BAND FROM TEXAS,netflix,,
12232,Movie12232,All The Bright Places,netflix,,
12233,Movie12233,Amit Tandon: Family Tandoncies,netflix,,
12234,Movie12234,Ala Vaikunthapurramuloo,netflix,,
12235,Movie12235,Pokémon: Mewtwo Strikes Back - Evolution,netflix,,
12236,Movie12236,Couple of Days,netflix,,
12237,Movie12237,Gbomo Gbomo Express,netflix,,
12238,Movie12238,Taxi Driver,netflix,$1.9 million,$28.6 million
12239,Movie12239,The Arbitration,netflix,,
12240,Movie12240,The Visit,netflix,,
12241,Movie12241,When Love Happens,netflix,,
12242,Movie12242,Pete Davidson: Alive From New York,netflix,,
12243,Movie12243,Full Count,netflix,,
12244,Movie12244,Girl on the Third Floor,netflix,,
12245,Movie12245,System Crasher,netflix,,"$492,056"
12246,Movie12246,The Body,netflix,,
12247,Movie12247,The Last Thing He Wanted,netflix,,
12248,Movie12248,Yeh Ballet,netflix,,
12249,Movie12249,Pretville,netflix,,
12250,Movie12250,Untamed Romania,netflix,$1.5 million,
12251,Movie12251,By the Sea,netflix,,
12252,Movie12252,Miss Virginia,netflix,,
12253,Movie12253,MR. RIGHT,netflix,,
12254,Movie12254,Term Life,netflix,,"$89,546"
12255,Movie12255,The Forest,netflix,,
12256,Movie12256,Monster High: Electrified,netflix,,
12257,Movie12257,A Shaun the Sheep Movie: Farmageddon,netflix,$25 million,$43.1 million
12258,Movie12258,Cuddle Weather,netflix,,
12259,Movie12259,Fanatyk,netflix,,
12260,Movie12260,Isi & Ossi,netflix,,
12261,Movie12261,Liefling,netflix,,
12262,Movie12262,Panipat - The Great Betrayal,netflix,,
12263,Movie12263,The Ghost and the Tout,netflix,,
12264,Movie12264,Dragon Quest Your Story,netflix,,
12265,Movie12265,French Toast,netflix,,
12266,Movie12266,To All the Boys: P.S. I Still Love You,netflix,$18 million,
12267,Movie12267,Captain Underpants Epic Choice-o-Rama,netflix,,
12268,Movie12268,Good Time,netflix,,
12269,Movie12269,ROAD TO ROMA,netflix,,
12270,Movie12270,Love for Sale 2,netflix,,
12271,Movie12271,Fronteras,netflix,,
12272,Movie12272,Polaroid,netflix,,
12273,Movie12273,The Coldest Game,netflix,,
12274,Movie12274,Thottappan,netflix,,
12275,Movie12275,Azali,netflix,,
12276,Movie12276,Horse Girl,netflix,,
12277,Movie12277,Jada,netflix,,
12278,Movie12278,The Ballad of Lefty Brown,netflix,$8 million,"$7,856"
12279,Movie12279,Gardeners of Eden,netflix,,
12280,Movie12280,Uppity: The Willy T. Ribbs Story,netflix,,
12281,Movie12281,Dragonheart: Vengeance,netflix,,
12282,Movie12282,"Faith, Hope & Love",netflix,,
12283,Movie12283,Tom Papa: You're Doing Great!,netflix,,
12284,Movie12284,Thambi,netflix,,
12285,Movie12285,The Silent War,netflix,,
12286,Movie12286,Chronically Metropolitan,netflix,,
12287,Movie12287,Hum Aapke Hain Koun,netflix,,
12288,Movie12288,Justice,netflix,,
12289,Movie12289,Love Jacked,netflix,,
12290,Movie12290,Misfit 2,netflix,,$1.5 million
12291,Movie12291,Night on Earth: Shot in the Dark,netflix,,
12292,Movie12292,The Car: Road to Revenge,netflix,,
12293,Movie12293,Together For Eternity,netflix,,
12294,Movie12294,37 Seconds,netflix,,
12295,Movie12295,Gang of the Caribbean,netflix,,
12296,Movie12296,Hakkunde,netflix,,
12297,Movie12297,Miss Americana,netflix,,
12298,Movie12298,Kevin Hart: I'm a Grown Little Man,netflix,"$150,000 (estimated)",
12299,Movie12299,Close Enemies,netflix,,
12300,Movie12300,Shimla Mirchi,netflix,,
12301,Movie12301,Sillu Karuppatti,netflix,,
12302,Movie12302,Vir Das: For India,netflix,,
12303,Movie12303,Menashe,netflix,,
12304,Movie12304,A Sun,netflix,,$20
12305,Movie12305,Die Ontwaking,netflix,,
12306,Movie12306,Airplane Mode,netflix,,
12307,Movie12307,Alex Fernández: The Best Comedian in the World,netflix,,
12308,Movie12308,Whisky,netflix,,
12309,Movie12309,Fortune Feimster: Sweet & Salty,netflix,,
12310,Movie12310,KD (A) Karuppudurai,netflix,,
12311,Movie12311,Motichoor Chaknachoor,netflix,,
12312,Movie12312,WHAT DID JACK DO?,netflix,,
12313,Movie12313,The Bling Ring,netflix,$8.2 million,$20 million
12314,Movie12314,A Fall from Grace,netflix,,
12315,Movie12315,Deadcon,netflix,,
12316,Movie12316,Hop,netflix,,
12317,Movie12317,Jezebel,netflix,,
12318,Movie12318,Legend,netflix,,
12319,Movie12319,NiNoKuni,netflix,,$2 million
12320,Movie12320,Steve Jobs,netflix,,
12321,Movie12321,Bulbul Can Sing,netflix,,
12322,Movie12322,Eye For An Eye,netflix,,
12323,Movie12323,MindGamers,netflix,,"$43,750"
12324,Movie12324,The Brave,netflix,,
12325,Movie12325,Leslie Jones: Time Machine,netflix,,
12326,Movie12326,Women of Mafia 2,netflix,,
12327,Movie12327,Betty White: First Lady of Television,netflix,,
12328,Movie12328,Made in China,netflix,,
12329,Movie12329,Monsters: Dark Continent,netflix,,"$52,750"
12330,Movie12330,Bulletproof 2,netflix,,
12331,Movie12331,A Ghost Story,netflix,"$100,000",$2 million
12332,Movie12332,"Live Twice, Love Once",netflix,,
12333,Movie12333,All the Freckles in the World,netflix,,
12334,Movie12334,Half Girlfriend,netflix,,
12335,Movie12335,Aruna & Her Palate,netflix,,
12336,Movie12336,Breaking the Bank,netflix,,
12337,Movie12337,Garfield Gets Real,netflix,$10 million,$1.7 million
12338,Movie12338,Garfield's Fun Fest,netflix,,$3 million
12339,Movie12339,Garfield's Pet Force,netflix,,$11.4 million
12340,Movie12340,Ghost Stories,netflix,,
12341,Movie12341,Jeff Dunham: Unhinged in Hollywood,netflix,,
12342,Movie12342,Jimmy Neutron: Boy Genius,netflix,$30 million,$103 million
12343,Movie12343,Luccas Neto in: Children's Day,netflix,,
12344,Movie12344,Pan's Labyrinth,netflix,$19 million,$83.9 million
12345,Movie12345,Pokémon the Movie: Power of Us,netflix,,
12346,Movie12346,Posesif,netflix,,
12347,Movie12347,Riot,netflix,,
12348,Movie12348,Road Trip: Beer Pong,netflix,,
12349,Movie12349,Aaviri,netflix,,
12350,Movie12350,Albert Pinto Ko Gussa Kyun Aata Hai?,netflix,,
12351,Movie12351,Benchwarmers 2: Breaking Balls,netflix,,
12352,Movie12352,How High 2,netflix,,
12353,Movie12353,Hot Gimmick: Girl Meets Boy,netflix,,
12354,Movie12354,Blitz Patrollie,netflix,,
12355,Movie12355,"El Pepe, a Supreme Life",netflix,,
12356,Movie12356,The Vendor,netflix,,
12357,Movie12357,The App,netflix,,
12358,Movie12358,Doom: Annihilation,netflix,,
12359,Movie12359,Fireworks,netflix,,
12360,Movie12360,Grand-Daddy Day Care,netflix,,
12361,Movie12361,Jarhead: Law of Return,netflix,,
12362,Movie12362,MFKZ,netflix,,
12363,Movie12363,Sweetheart,netflix,,
12364,Movie12364,Como caído del cielo,netflix,,
12365,Movie12365,John Mulaney & The Sack Lunch Bunch,netflix,,
12366,Movie12366,Jacob's Ladder,netflix,,
12367,Movie12367,Back of the Net,netflix,,
12368,Movie12368,Lost in London,netflix,,
12369,Movie12369,Being Mrs Elliot,netflix,,
12370,Movie12370,Falz Experience,netflix,,
12371,Movie12371,Iyore,netflix,,
12372,Movie12372,The First Lady,netflix,,
12373,Movie12373,The Two Popes,netflix,,"$758,711"
12374,Movie12374,After the Raid,netflix,,
12375,Movie12375,Ronny Chieng: Asian Comedian Destroys America!,netflix,,
12376,Movie12376,"Sincerely Yours, Dhaka",netflix,,
12377,Movie12377,The Danish Girl,netflix,,
12378,Movie12378,Bangistan,netflix,,
12379,Movie12379,Dil Chahta Hai,netflix,,
12380,Movie12380,Dil Dhadakne Do,netflix,,
12381,Movie12381,Don,netflix,,
12382,Movie12382,Don 2,netflix,,
12383,Movie12383,Fukrey,netflix,,
12384,Movie12384,Game,netflix,,
12385,Movie12385,Holy Expectations,netflix,,
12386,Movie12386,Honeymoon Travels Pvt. Ltd.,netflix,,
12387,Movie12387,Isoken,netflix,,
12388,Movie12388,Karthik Calling Karthik,netflix,,
12389,Movie12389,Lakshya,netflix,,
12390,Movie12390,Luck by Chance,netflix,,
12391,Movie12391,Potato Potahto,netflix,"$500,000",
12392,Movie12392,Rock On!!,netflix,,
12393,Movie12393,Talaash,netflix,,
12394,Movie12394,Zindagi Na Milegi Dobara,netflix,,
12395,Movie12395,6 Underground,netflix,,
12396,Movie12396,A Trip to Jamaica,netflix,,
12397,Movie12397,My Wife and I,netflix,,
12398,Movie12398,Okafor's Law,netflix,,
12399,Movie12399,Seven and a half dates,netflix,,
12400,Movie12400,The 9th Precinct,netflix,,
12401,Movie12401,Zero Hour,netflix,,
12402,Movie12402,Jack Whitehall: Christmas with My Father,netflix,,
12403,Movie12403,The Sky Is Pink,netflix,,
12404,Movie12404,Good and Prosperous,netflix,,
12405,Movie12405,Michelle Wolf: Joke Show,netflix,,
12406,Movie12406,A Family Reunion Christmas,netflix,,
12407,Movie12407,It Comes at Night,netflix,$2.4–5 million,$20 million
12408,Movie12408,Saaho,netflix,,
12409,Movie12409,Nothing to Lose 2,netflix,,
12410,Movie12410,Banana Island Ghost,netflix,,
12411,Movie12411,Celebrity Marriage,netflix,,
12412,Movie12412,Marriage Story,netflix,$18&#160;million,$2.3&#160;million
12413,Movie12413,No Game No Life: Zero,netflix,,
12414,Movie12414,Slow Country,netflix,,
12415,Movie12415,Spirit Riding Free: Spirit of Christmas,netflix,,
12416,Movie12416,Wives on Strike,netflix,,
12417,Movie12417,Wives on Strike: The Revolution,netflix,,
12418,Movie12418,A Christmas Prince: The Royal Baby,netflix,,
12419,Movie12419,The Irishman: In Conversation,netflix,,
12420,Movie12420,Tiffany Haddish: Black Mitzvah,netflix,,
12421,Movie12421,A Cinderella Story: Christmas Wish,netflix,,
12422,Movie12422,Baby Dolls,netflix,,
12423,Movie12423,Cut Bank,netflix,,
12424,Movie12424,Dead Kids,netflix,,
12425,Movie12425,High End Yaariyan,netflix,,
12426,Movie12426,Iron Fists and Kung-Fu Kicks,netflix,,
12427,Movie12427,Jindua,netflix,,
12428,Movie12428,Lakeeran,netflix,,
12429,Movie12429,Mahi NRI,netflix,,
12430,Movie12430,Qismat,netflix,,
12431,Movie12431,Tee Shot: Ariya Jutanugarn,netflix,,
12432,Movie12432,Thug Life,netflix,,
12433,Movie12433,Wandering Stars,netflix,,
12434,Movie12434,Why Me?,netflix,,
12435,Movie12435,Guatemala: Heart of the Mayan World,netflix,,
12436,Movie12436,The Zoya Factor,netflix,,
12437,Movie12437,Atlantics,netflix,,
12438,Movie12438,Crazy people,netflix,,
12439,Movie12439,I Lost My Body,netflix,,"$1,136,431"
12440,Movie12440,Kalushi: The Story of Solomon Mahlangu,netflix,,
12441,Movie12441,Lagos Real Fake Life,netflix,,
12442,Movie12442,Payday,netflix,,
12443,Movie12443,The Accidental Spy,netflix,$200 Million,$30.5 Million
12444,Movie12444,The Island,netflix,,
12445,Movie12445,Holiday Rush,netflix,,
12446,Movie12446,Defiance,netflix,,
12447,Movie12447,Evvarikee Cheppoddu,netflix,,
12448,Movie12448,Little Singham: Mahabali,netflix,,
12449,Movie12449,The Body Remembers When the World Broke Open,netflix,,
12450,Movie12450,The Irishman,netflix,$159–250 million,$8 million
12451,Movie12451,Mike Birbiglia: The New One,netflix,,
12452,Movie12452,Super Monsters Save Christmas,netflix,,
12453,Movie12453,True: Winter Wishes,netflix,,
12454,Movie12454,Pranaam,netflix,,
12455,Movie12455,What the F* Is Going On?,netflix,,
12456,Movie12456,Shot Caller,netflix,,
12457,Movie12457,Brother,netflix,,
12458,Movie12458,Girls und Panzer der Film,netflix,,
12459,Movie12459,Mike Birbiglia: What I Should Have Said Was Nothing: Tales from My Secret Public Journal,netflix,,
12460,Movie12460,Shelby American,netflix,,
12461,Movie12461,The Knight Before Christmas,netflix,,
12462,Movie12462,"Bikram: Yogi, Guru, Predator",netflix,,
12463,Movie12463,Dorasaani,netflix,,
12464,Movie12464,"Lorena, Light-Footed Woman",netflix,,
12465,Movie12465,Mallesham,netflix,,
12466,Movie12466,Iliza Shlesinger: Unveiled,netflix,,
12467,Movie12467,Iron Sky: The Coming Race,netflix,,"$400,000 "
12468,Movie12468,Jeff Dunham: All Over the Map,netflix,,
12469,Movie12469,Suffragette,netflix,,
12470,Movie12470,The Green Inferno,netflix,,
12471,Movie12471,Earthquake Bird,netflix,,
12472,Movie12472,El sendero de la anaconda,netflix,,
12473,Movie12473,GO! The Unforgettable Party,netflix,,
12474,Movie12474,Guna 369,netflix,,
12475,Movie12475,House Arrest,netflix,,
12476,Movie12476,K-on! the movie,netflix,,
12477,Movie12477,Klaus,netflix,,
12478,Movie12478,SunGanges,netflix,,
12479,Movie12479,The Garden of Words,netflix,,
12480,Movie12480,Fadily Camara : La plus drôle de tes copines,netflix,,
12481,Movie12481,Jeff Garlin: Our Man In Chicago,netflix,,
12482,Movie12482,A Single Man,netflix,$7 million,$25 million
12483,Movie12483,To Be of Service,netflix,,
12484,Movie12484,Let It Snow,netflix,,
12485,Movie12485,Paradise Beach,netflix,,
12486,Movie12486,U Turn,netflix,,
12487,Movie12487,Burning Cane,netflix,,
12488,Movie12488,Shadow,netflix,,
12489,Movie12489,Luccas Neto in: Summer Camp,netflix,,
12490,Movie12490,Seth Meyers: Lobby Baby,netflix,,
12491,Movie12491,The Lovers,netflix,,
12492,Movie12492,Tune in for Love,netflix,,
12493,Movie12493,Undercover Brother 2,netflix,,
12494,Movie12494,Minimalism: A Documentary About the Important Things,netflix,,
12495,Movie12495,Oththa Seruppu Size 7,netflix,,
12496,Movie12496,100 Things to do Before High School,netflix,,
12497,Movie12497,A Fairly Odd Summer,netflix,,
12498,Movie12498,Big Time Movie,netflix,$3.4 million,
12499,Movie12499,Escape from Mr. Lemoncello’s Library,netflix,,
12500,Movie12500,Hey Arnold! The Jungle Movie,netflix,,
12501,Movie12501,Jinxed,netflix,,
12502,Movie12502,LEGENDS OF THE HIDDEN TEMPLE,netflix,,
12503,Movie12503,"Liar, Liar, Vampire",netflix,,
12504,Movie12504,The Boy Who Cried Werewolf,netflix,,
12505,Movie12505,The Massively Mixed-Up Middle School Mystery,netflix,,
12506,Movie12506,A Remarkable Tale,netflix,,
12507,Movie12507,American Son,netflix,,
12508,Movie12508,Christmas in the Heartland,netflix,,
12509,Movie12509,Christmas Survival,netflix,,
12510,Movie12510,Drive,netflix,,
12511,Movie12511,Fire in Paradise,netflix,,
12512,Movie12512,Holiday in the Wild,netflix,,
12513,Movie12513,Holly Star,netflix,,
12514,Movie12514,Santa Girl,netflix,,
12515,Movie12515,The House of Flowers Presents: The Funeral,netflix,,
12516,Movie12516,The King,netflix,,
12517,Movie12517,The Man Without Gravity,netflix,,
12518,Movie12518,The Old Thieves: The Legend of Artegios,netflix,,
12519,Movie12519,True: Grabbleapple Harvest,netflix,,
12520,Movie12520,Zoé: Panoramas,netflix,,
12521,Movie12521,Grego Rossello: Disculpe las molestias,netflix,,
12522,Movie12522,Mehandi Circus,netflix,,
12523,Movie12523,Arsenio Hall: Smart & Classy,netflix,,
12524,Movie12524,The Road to El Camino: Behind the Scenes of El Camino: A Breaking Bad Movie,netflix,,
12525,Movie12525,A 3 Minute Hug,netflix,,
12526,Movie12526,Little Miss Sumo,netflix,,
12527,Movie12527,Consequences,netflix,,
12528,Movie12528,Dolemite Is My Name,netflix,,
12529,Movie12529,It Takes a Lunatic,netflix,,
12530,Movie12530,My Next Guest with David Letterman and Shah Rukh Khan,netflix,,
12531,Movie12531,Rattlesnake,netflix,,
12532,Movie12532,The Awakening of Motti Wolkenbruch,netflix,,
12533,Movie12533,Echo in the Canyon,netflix,,$3.4 million
12534,Movie12534,Revenge of the Pontianak,netflix,,
12535,Movie12535,Dancing with the Birds,netflix,,
12536,Movie12536,Master Z: The Ip Man Legacy,netflix,,
12537,Movie12537,Jenny Slate: Stage Fright,netflix,,
12538,Movie12538,Free Fire,netflix,$7 million,$3.8 million
12539,Movie12539,Little Singham: Kaal Ki Tabaahi,netflix,,
12540,Movie12540,The Command,netflix,,
12541,Movie12541,10 Days in Sun City,netflix,,
12542,Movie12542,ChuChuTV Bedtime Stories & Moral Stories for Kids (English),netflix,,
12543,Movie12543,ChuChuTV Bedtime Stories & Moral Stories for Kids (Hindi),netflix,,
12544,Movie12544,ChuChuTV Surprise Eggs Learning Videos (English),netflix,,
12545,Movie12545,ChuChuTV Surprise Eggs Learning Videos (Hindi),netflix,,
12546,Movie12546,Eli,netflix,,
12547,Movie12547,In My Country,netflix,,
12548,Movie12548,"Love, Surreal and Odd",netflix,,
12549,Movie12549,Seventeen,netflix,,
12550,Movie12550,Tatu,netflix,,
12551,Movie12551,Tell Me Who I Am,netflix,,
12552,Movie12552,The Laundromat,netflix,,
12553,Movie12553,Up North,netflix,,
12554,Movie12554,Upstarts,netflix,,
12555,Movie12555,Verses of Love 2,netflix,,
12556,Movie12556,Ghosts of Sugar Land,netflix,,
12557,Movie12557,League of Legends Origins,netflix,,
12558,Movie12558,Park Na-rae: Glamour Warning,netflix,,
12559,Movie12559,Sinister 2,netflix,$10 million,$54.1 million
12560,Movie12560,The Game Changers,netflix,,"$897,992"
12561,Movie12561,"Martin Matte: La vie, la mort...eh la la..!",netflix,,
12562,Movie12562,Street Flow,netflix,,
12563,Movie12563,Bygones Be Bygones,netflix,,
12564,Movie12564,El Camino: A Breaking Bad Movie,netflix,$6&#160;million,"$40,000"
12565,Movie12565,Fractured,netflix,,
12566,Movie12566,The Bling Lagosians,netflix,,
12567,Movie12567,The Forest of Love,netflix,,
12568,Movie12568,The Influence,netflix,,
12569,Movie12569,GEN HOSHINO STADIUM TOUR “POP VIRUS”,netflix,,
12570,Movie12570,After,netflix,,
12571,Movie12571,Home Is Where the Killer Is,netflix,,
12572,Movie12572,Deon Cole: Cole Hearted,netflix,,
12573,Movie12573,The Spooky Tale of Captain Underpants Hack-a-ween,netflix,,
12574,Movie12574,Love for Sale,netflix,,
12575,Movie12575,Noblemen,netflix,,
12576,Movie12576,A Plastic Ocean,netflix,,
12577,Movie12577,Brother in Love,netflix,,
12578,Movie12578,In the Tall Grass,netflix,,
12579,Movie12579,Kids on the Block,netflix,,
12580,Movie12580,Super Monsters: Vida's First Halloween,netflix,,
